"Variant ID","Product Name","Product Type","Product Color","Product Size","Product Image","Product Weight (oz)","Height (In)","Length (In)","Width (In)",Categories,"Product Price",Notes
2030,"Unisex Lightweight T-Shirt | Gildan 980 (L, Heather Dark Grey)",Apparel,"Heather Dark Grey",L,https://files.cdn.printful.com/products/37/2030_1581419511.jpg,5.80,0.900,8.050,7.950,T-shirts,$14.79,
2031,"Unisex Lightweight T-Shirt | Gildan 980 (XL, Heather Dark Grey)",Apparel,"Heather Dark Grey",XL,https://files.cdn.printful.com/products/37/2031_1581419520.jpg,6.50,0.900,8.100,7.900,T-shirts,$14.79,
2032,"Unisex Lightweight T-Shirt | Gildan 980 (2XL, Heather Dark Grey)",Apparel,"Heather Dark Grey",2XL,https://files.cdn.printful.com/products/37/2032_1581419505.jpg,7.20,0.900,8.700,7.900,T-shirts,$16.79,
2033,"Unisex Lightweight T-Shirt | Gildan 980 (3XL, Heather Dark Grey)",Apparel,"Heather Dark Grey",3XL,https://files.cdn.printful.com/products/37/2033_1581419508.jpg,7.90,0.900,9.100,7.900,T-shirts,$18.79,
2040,"Unisex Lightweight T-Shirt | Gildan 980 (S, Heather Grey)",Apparel,"Heather Grey",S,https://files.cdn.printful.com/products/37/2040_1581419623.jpg,4.40,0.600,7.500,7.150,T-shirts,$14.79,
2041,"Unisex Lightweight T-Shirt | Gildan 980 (M, Heather Grey)",Apparel,"Heather Grey",M,https://files.cdn.printful.com/products/37/2041_1581419620.jpg,5.20,0.900,7.750,7.350,T-shirts,$14.79,
2042,"Unisex Lightweight T-Shirt | Gildan 980 (L, Heather Grey)",Apparel,"Heather Grey",L,https://files.cdn.printful.com/products/37/2042_1581419617.jpg,5.80,0.900,8.050,7.950,T-shirts,$14.79,
2043,"Unisex Lightweight T-Shirt | Gildan 980 (XL, Heather Grey)",Apparel,"Heather Grey",XL,https://files.cdn.printful.com/products/37/2043_1581419626.jpg,6.50,0.900,8.100,7.900,T-shirts,$14.79,
2044,"Unisex Lightweight T-Shirt | Gildan 980 (2XL, Heather Grey)",Apparel,"Heather Grey",2XL,https://files.cdn.printful.com/products/37/2044_1581419611.jpg,7.20,0.900,8.700,7.900,T-shirts,$16.79,
2045,"Unisex Lightweight T-Shirt | Gildan 980 (3XL, Heather Grey)",Apparel,"Heather Grey",3XL,https://files.cdn.printful.com/products/37/2045_1581419614.jpg,7.90,0.900,9.100,7.900,T-shirts,$18.79,
2094,"Unisex Lightweight T-Shirt | Gildan 980 (S, Navy)",Apparel,Navy,S,https://files.cdn.printful.com/products/37/2094_1586169387.jpg,4.40,0.600,7.500,7.150,T-shirts,$14.79,
2095,"Unisex Lightweight T-Shirt | Gildan 980 (M, Navy)",Apparel,Navy,M,https://files.cdn.printful.com/products/37/2095_1586169386.jpg,5.20,0.900,7.750,7.350,T-shirts,$14.79,
2096,"Unisex Lightweight T-Shirt | Gildan 980 (L, Navy)",Apparel,Navy,L,https://files.cdn.printful.com/products/37/2096_1586169384.jpg,5.80,0.900,8.050,7.950,T-shirts,$14.79,
2097,"Unisex Lightweight T-Shirt | Gildan 980 (XL, Navy)",Apparel,Navy,XL,https://files.cdn.printful.com/products/37/2097_1586169389.jpg,6.50,0.900,8.100,7.900,T-shirts,$14.79,
2098,"Unisex Lightweight T-Shirt | Gildan 980 (2XL, Navy)",Apparel,Navy,2XL,https://files.cdn.printful.com/products/37/2098_1586169380.jpg,6.50,0.900,8.700,7.900,T-shirts,$16.79,
2099,"Unisex Lightweight T-Shirt | Gildan 980 (3XL, Navy)",Apparel,Navy,3XL,https://files.cdn.printful.com/products/37/2099_1586169382.jpg,7.90,0.900,9.100,7.900,T-shirts,$18.79,
2118,"Unisex Lightweight T-Shirt | Gildan 980 (S, Royal Blue)",Apparel,"Royal Blue",S,https://files.cdn.printful.com/products/37/2118_1581420163.jpg,4.40,0.600,7.500,7.150,T-shirts,$14.79,
2119,"Unisex Lightweight T-Shirt | Gildan 980 (M, Royal Blue)",Apparel,"Royal Blue",M,https://files.cdn.printful.com/products/37/2119_1581420160.jpg,5.20,0.900,7.750,7.350,T-shirts,$14.79,
2120,"Unisex Lightweight T-Shirt | Gildan 980 (L, Royal Blue)",Apparel,"Royal Blue",L,https://files.cdn.printful.com/products/37/2120_1581420156.jpg,5.80,0.900,8.050,7.950,T-shirts,$14.79,
2121,"Unisex Lightweight T-Shirt | Gildan 980 (XL, Royal Blue)",Apparel,"Royal Blue",XL,https://files.cdn.printful.com/products/37/2121_1581420166.jpg,6.50,0.900,8.100,7.900,T-shirts,$14.79,
2122,"Unisex Lightweight T-Shirt | Gildan 980 (2XL, Royal Blue)",Apparel,"Royal Blue",2XL,https://files.cdn.printful.com/products/37/2122_1581420150.jpg,7.20,0.900,8.700,7.900,T-shirts,$16.79,
2123,"Unisex Lightweight T-Shirt | Gildan 980 (3XL, Royal Blue)",Apparel,"Royal Blue",3XL,https://files.cdn.printful.com/products/37/2123_1581420153.jpg,7.90,0.900,9.100,7.900,T-shirts,$18.79,
3448,"Men's Long Sleeve Shirt | Gildan 2400 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/57/3448_1541402906.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3449,"Men's Long Sleeve Shirt | Gildan 2400 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/57/3449_1541402904.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3450,"Men's Long Sleeve Shirt | Gildan 2400 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/57/3450_1541402902.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3451,"Men's Long Sleeve Shirt | Gildan 2400 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/57/3451_1541402908.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3452,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/57/3452_1541402896.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3453,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, White)",Apparel,White,3XL,https://files.cdn.printful.com/products/57/3452_1541402896.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3454,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, White)",Apparel,White,4XL,https://files.cdn.printful.com/products/57/3454_1541402899.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3456,"Men's Long Sleeve Shirt | Gildan 2400 (S, Black)",Apparel,Black,S,https://files.cdn.printful.com/products/57/3456_1541402559.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3457,"Men's Long Sleeve Shirt | Gildan 2400 (M, Black)",Apparel,Black,M,https://files.cdn.printful.com/products/57/3457_1541402557.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3458,"Men's Long Sleeve Shirt | Gildan 2400 (L, Black)",Apparel,Black,L,https://files.cdn.printful.com/products/57/3458_1541402555.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3459,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Black)",Apparel,Black,XL,https://files.cdn.printful.com/products/57/3459_1541402561.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3460,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Black)",Apparel,Black,2XL,https://files.cdn.printful.com/products/57/3460_1541402548.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3461,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Black)",Apparel,Black,3XL,https://files.cdn.printful.com/products/57/3461_1541402550.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3462,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Black)",Apparel,Black,4XL,https://files.cdn.printful.com/products/57/3462_1541402552.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3464,"Men's Long Sleeve Shirt | Gildan 2400 (S, Ash)",Apparel,Ash,S,https://files.cdn.printful.com/products/57/3464.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3465,"Men's Long Sleeve Shirt | Gildan 2400 (M, Ash)",Apparel,Ash,M,https://files.cdn.printful.com/products/57/3464.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3466,"Men's Long Sleeve Shirt | Gildan 2400 (L, Ash)",Apparel,Ash,L,https://files.cdn.printful.com/products/57/3464.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3467,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Ash)",Apparel,Ash,XL,https://files.cdn.printful.com/products/57/3464.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3468,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Ash)",Apparel,Ash,2XL,https://files.cdn.printful.com/products/57/3464.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3469,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Ash)",Apparel,Ash,3XL,https://files.cdn.printful.com/products/57/3464.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3470,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Ash)",Apparel,Ash,4XL,https://files.cdn.printful.com/products/57/3464.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3471,"Men's Long Sleeve Shirt | Gildan 2400 (5XL, Ash)",Apparel,Ash,5XL,https://files.cdn.printful.com/products/57/3464.jpg,15.00,1.700,8.750,7.900,"Long sleeve shirts",$22.79,
3488,"Men's Long Sleeve Shirt | Gildan 2400 (S, Forest Green)",Apparel,"Forest Green",S,https://files.cdn.printful.com/products/57/3488_1689770804.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3489,"Men's Long Sleeve Shirt | Gildan 2400 (M, Forest Green)",Apparel,"Forest Green",M,https://files.cdn.printful.com/products/57/3489_1689770799.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3490,"Men's Long Sleeve Shirt | Gildan 2400 (L, Forest Green)",Apparel,"Forest Green",L,https://files.cdn.printful.com/products/57/3490_1689770798.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3491,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Forest Green)",Apparel,"Forest Green",XL,https://files.cdn.printful.com/products/57/3491_1689770804.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3492,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Forest Green)",Apparel,"Forest Green",2XL,https://files.cdn.printful.com/products/57/3492_1689770787.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3493,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Forest Green)",Apparel,"Forest Green",3XL,https://files.cdn.printful.com/products/57/3493_1689770793.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3496,"Men's Long Sleeve Shirt | Gildan 2400 (S, Indigo Blue)",Apparel,"Indigo Blue",S,https://files.cdn.printful.com/products/57/3496_1541402623.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3497,"Men's Long Sleeve Shirt | Gildan 2400 (M, Indigo Blue)",Apparel,"Indigo Blue",M,https://files.cdn.printful.com/products/57/3497_1541402621.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3498,"Men's Long Sleeve Shirt | Gildan 2400 (L, Indigo Blue)",Apparel,"Indigo Blue",L,https://files.cdn.printful.com/products/57/3498_1541402620.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3499,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Indigo Blue)",Apparel,"Indigo Blue",XL,https://files.cdn.printful.com/products/57/3499_1541402625.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3500,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Indigo Blue)",Apparel,"Indigo Blue",2XL,https://files.cdn.printful.com/products/57/3500_1541402613.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3501,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Indigo Blue)",Apparel,"Indigo Blue",3XL,https://files.cdn.printful.com/products/57/3501_1541402615.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3504,"Men's Long Sleeve Shirt | Gildan 2400 (S, Light Blue)",Apparel,"Light Blue",S,https://files.cdn.printful.com/products/57/3504_1541402651.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3505,"Men's Long Sleeve Shirt | Gildan 2400 (M, Light Blue)",Apparel,"Light Blue",M,https://files.cdn.printful.com/products/57/3505_1541402649.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3506,"Men's Long Sleeve Shirt | Gildan 2400 (L, Light Blue)",Apparel,"Light Blue",L,https://files.cdn.printful.com/products/57/3506_1541402647.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3507,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Light Blue)",Apparel,"Light Blue",XL,https://files.cdn.printful.com/products/57/3507_1541402652.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3508,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Light Blue)",Apparel,"Light Blue",2XL,https://files.cdn.printful.com/products/57/3508_1541402641.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3509,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Light Blue)",Apparel,"Light Blue",3XL,https://files.cdn.printful.com/products/57/3509_1541402643.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3512,"Men's Long Sleeve Shirt | Gildan 2400 (S, Light Pink)",Apparel,"Light Pink",S,https://files.cdn.printful.com/products/57/3512_1541402677.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3513,"Men's Long Sleeve Shirt | Gildan 2400 (M, Light Pink)",Apparel,"Light Pink",M,https://files.cdn.printful.com/products/57/3513_1541402676.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3514,"Men's Long Sleeve Shirt | Gildan 2400 (L, Light Pink)",Apparel,"Light Pink",L,https://files.cdn.printful.com/products/57/3514_1541402674.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3515,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Light Pink)",Apparel,"Light Pink",XL,https://files.cdn.printful.com/products/57/3515_1541402679.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3516,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Light Pink)",Apparel,"Light Pink",2XL,https://files.cdn.printful.com/products/57/3516_1541402668.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3517,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Light Pink)",Apparel,"Light Pink",3XL,https://files.cdn.printful.com/products/57/3517_1541402669.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3518,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Light Pink)",Apparel,"Light Pink",4XL,https://files.cdn.printful.com/products/57/3518_1541402671.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3520,"Men's Long Sleeve Shirt | Gildan 2400 (S, Maroon)",Apparel,Maroon,S,https://files.cdn.printful.com/products/57/3520_1541402706.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3521,"Men's Long Sleeve Shirt | Gildan 2400 (M, Maroon)",Apparel,Maroon,M,https://files.cdn.printful.com/products/57/3521_1541402704.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3522,"Men's Long Sleeve Shirt | Gildan 2400 (L, Maroon)",Apparel,Maroon,L,https://files.cdn.printful.com/products/57/3522_1541402703.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3523,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Maroon)",Apparel,Maroon,XL,https://files.cdn.printful.com/products/57/3523_1541402708.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3524,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Maroon)",Apparel,Maroon,2XL,https://files.cdn.printful.com/products/57/3524_1541402696.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3528,"Men's Long Sleeve Shirt | Gildan 2400 (S, Military Green)",Apparel,"Military Green",S,https://files.cdn.printful.com/products/57/3528_1541402733.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3529,"Men's Long Sleeve Shirt | Gildan 2400 (M, Military Green)",Apparel,"Military Green",M,https://files.cdn.printful.com/products/57/3529_1541402732.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3530,"Men's Long Sleeve Shirt | Gildan 2400 (L, Military Green)",Apparel,"Military Green",L,https://files.cdn.printful.com/products/57/3530_1541402730.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3531,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Military Green)",Apparel,"Military Green",XL,https://files.cdn.printful.com/products/57/3531_1541402735.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3532,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Military Green)",Apparel,"Military Green",2XL,https://files.cdn.printful.com/products/57/3532_1541402723.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3533,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Military Green)",Apparel,"Military Green",3XL,https://files.cdn.printful.com/products/57/3533_1541402725.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3534,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Military Green)",Apparel,"Military Green",4XL,https://files.cdn.printful.com/products/57/3534_1541402727.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3544,"Men's Long Sleeve Shirt | Gildan 2400 (S, Navy)",Apparel,Navy,S,https://files.cdn.printful.com/products/57/3544_1541402762.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3545,"Men's Long Sleeve Shirt | Gildan 2400 (M, Navy)",Apparel,Navy,M,https://files.cdn.printful.com/products/57/3545_1541402760.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3546,"Men's Long Sleeve Shirt | Gildan 2400 (L, Navy)",Apparel,Navy,L,https://files.cdn.printful.com/products/57/3546_1541402759.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3547,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Navy)",Apparel,Navy,XL,https://files.cdn.printful.com/products/57/3547_1541402764.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3548,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Navy)",Apparel,Navy,2XL,https://files.cdn.printful.com/products/57/3548_1541402751.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3549,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Navy)",Apparel,Navy,3XL,https://files.cdn.printful.com/products/57/3549_1541402754.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3550,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Navy)",Apparel,Navy,4XL,https://files.cdn.printful.com/products/57/3549_1541402754.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3568,"Men's Long Sleeve Shirt | Gildan 2400 (S, Red)",Apparel,Red,S,https://files.cdn.printful.com/products/57/3568_1541402823.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3569,"Men's Long Sleeve Shirt | Gildan 2400 (M, Red)",Apparel,Red,M,https://files.cdn.printful.com/products/57/3569_1541402822.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3570,"Men's Long Sleeve Shirt | Gildan 2400 (L, Red)",Apparel,Red,L,https://files.cdn.printful.com/products/57/3570_1541402820.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3571,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Red)",Apparel,Red,XL,https://files.cdn.printful.com/products/57/3571_1541402825.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3572,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Red)",Apparel,Red,2XL,https://files.cdn.printful.com/products/57/3572_1541402813.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3573,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Red)",Apparel,Red,3XL,https://files.cdn.printful.com/products/57/3573_1541402815.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3574,"Men's Long Sleeve Shirt | Gildan 2400 (4XL, Red)",Apparel,Red,4XL,https://files.cdn.printful.com/products/57/3574_1541402816.jpg,13.90,1.600,8.750,7.900,"Long sleeve shirts",$20.79,
3576,"Men's Long Sleeve Shirt | Gildan 2400 (S, Royal)",Apparel,Royal,S,https://files.cdn.printful.com/products/57/3576_1541402852.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3577,"Men's Long Sleeve Shirt | Gildan 2400 (M, Royal)",Apparel,Royal,M,https://files.cdn.printful.com/products/57/3577_1541402850.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3578,"Men's Long Sleeve Shirt | Gildan 2400 (L, Royal)",Apparel,Royal,L,https://files.cdn.printful.com/products/57/3578_1541402848.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3579,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Royal)",Apparel,Royal,XL,https://files.cdn.printful.com/products/57/3579_1541402853.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3580,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Royal)",Apparel,Royal,2XL,https://files.cdn.printful.com/products/57/3580_1541402841.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3581,"Men's Long Sleeve Shirt | Gildan 2400 (3XL, Royal)",Apparel,Royal,3XL,https://files.cdn.printful.com/products/57/3581_1541402844.jpg,13.60,1.500,8.750,7.900,"Long sleeve shirts",$18.79,
3584,"Men's Long Sleeve Shirt | Gildan 2400 (S, Sand)",Apparel,Sand,S,https://files.cdn.printful.com/products/57/3584_1541402877.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3585,"Men's Long Sleeve Shirt | Gildan 2400 (M, Sand)",Apparel,Sand,M,https://files.cdn.printful.com/products/57/3585_1541402875.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
3586,"Men's Long Sleeve Shirt | Gildan 2400 (L, Sand)",Apparel,Sand,L,https://files.cdn.printful.com/products/57/3586_1541402873.jpg,10.20,1.100,8.500,7.900,"Long sleeve shirts",$14.79,
3587,"Men's Long Sleeve Shirt | Gildan 2400 (XL, Sand)",Apparel,Sand,XL,https://files.cdn.printful.com/products/57/3587_1541402878.jpg,11.20,1.250,8.500,7.900,"Long sleeve shirts",$14.79,
3588,"Men's Long Sleeve Shirt | Gildan 2400 (2XL, Sand)",Apparel,Sand,2XL,https://files.cdn.printful.com/products/57/3588_1541402867.jpg,12.70,1.400,8.500,7.900,"Long sleeve shirts",$16.79,
3600,"Men's Long Sleeve Shirt | Gildan 2400 (S, Sport Grey)",Apparel,"Sport Grey",S,https://files.cdn.printful.com/products/57/3600_1541402528.jpg,7.90,0.900,7.800,7.500,"Long sleeve shirts",$14.79,
3601,"Men's Long Sleeve Shirt | Gildan 2400 (M, Sport Grey)",Apparel,"Sport Grey",M,https://files.cdn.printful.com/products/57/3601_1541402526.jpg,9.10,1.000,7.800,7.600,"Long sleeve shirts",$14.79,
